# Extended metadata for cities.csv (not used by C++ parser)
# Source: GeoNames cities1000 India subset (CC BY 4.0)
city,geoname_id,admin1_code,state,population,latitude,longitude
Mitraon,1443377,07,Delhi,6512,28.606230,76.945980
Modakkurichchi,11557324,25,Tamil Nadu,9907,11.232920,77.779360
Modameedipalle,13156759,02,Andhra Pradesh,11397,14.735950,78.560580
Modasa,1262958,09,Gujarat,67648,23.462530,73.298570
Modinagar,8440756,36,Uttar Pradesh,475843,28.830590,77.572950
Moga,1262951,23,Punjab,163397,30.813830,75.168780
Mogral,10846582,13,Kerala,8912,12.572550,74.958390
Mohali,6992326,23,Punjab,166864,30.679950,76.722110
Mohan,1262928,36,Uttar Pradesh,14709,26.780080,80.674970
Mohana,1262926,21,Odisha,5197,19.442730,84.261280
Mohanpur_Bihar,13156915,34,Bihar,5815,26.605300,85.517950
Mohanpur_Uttar_Pradesh,1262909,36,Uttar Pradesh,5596,28.252610,80.244980
Mohanur,1262905,25,Tamil Nadu,14315,11.059360,78.139650
Mohgaon,1262891,35,Madhya Pradesh,10446,21.639410,78.736380
Mohiuddinnagar,1262884,34,Bihar,14938,25.573740,85.669440
Mohmaiki,13156838,03,Assam,5639,26.635740,93.629380
Mohpa,1262873,16,Maharashtra,7140,21.310120,78.829690
Mohpada,13353659,16,Maharashtra,9694,18.899520,73.182200
Moira,1262864,33,Goa,4299,15.602560,73.839020
Moirang,1262863,17,Manipur,19893,24.497500,93.777910
Mokameh,1262852,34,Bihar,60678,25.396620,85.921900
Mokeri,10922760,13,Kerala,19684,11.777590,75.573090
Mokokchung,1262843,20,Nagaland,35913,26.324800,94.518340
Molakalumuru,10883966,19,Karnataka,15797,14.717830,76.746770
Molarband,10265190,07,Delhi,91402,28.502950,77.314420
Molasur,11445630,25,Tamil Nadu,8887,12.938680,79.883840
Mon,1262824,20,Nagaland,26328,26.735830,95.058410
Monoharpur,1349041,28,West Bengal,23362,22.108330,88.078890
Moonak,11185885,23,Punjab,18141,29.825290,75.890550
Moonniyur,13353584,13,Kerala,55535,11.059720,75.903110
Moothakunnam,11185888,13,Kerala,27458,10.189950,76.200790
Mop_Maharashtra,8442929,16,Maharashtra,2781,19.951720,76.655490
Moparipalaiyam,11488210,25,Tamil Nadu,10923,11.133180,77.146980
Mora,13157114,09,Gujarat,13924,21.178290,72.658860
Moradabad,1262801,36,Uttar Pradesh,721139,28.838930,78.776840
Moragudi,11269055,02,Andhra Pradesh,6812,14.862590,78.378780
Morak,1262796,24,Rajasthan,9204,24.726600,75.955760
Moram,1262794,16,Maharashtra,18371,17.788120,76.470770
Morampudi,13156763,02,Andhra Pradesh,15346,16.980050,81.837150
Moran Town,13156876,03,Assam,8434,27.187380,94.914690
Moranha,1262787,03,Assam,7136,27.187350,94.915570
Morar,1262783,35,Madhya Pradesh,48464,26.226400,78.224820
Morattuppalaiyam,11520215,25,Tamil Nadu,5798,11.160630,77.409130
Moreh,11072202,17,Manipur,16847,24.250800,94.300730
Morena,1262771,35,Madhya Pradesh,200482,26.498920,77.995340
Morewadi,13353643,16,Maharashtra,7222,16.662410,74.254380
Morigaon,7302854,03,Assam,29164,26.249080,92.347640
Morinda,1262426,23,Punjab,24022,30.790140,76.498830
Morjim,1262768,33,Goa,6760,15.630970,73.739030
Mormugao,1263494,33,Goa,102345,15.389140,73.814910
Morongial,13156892,03,Assam,10318,26.332640,92.683520
Morsi,1262740,16,Maharashtra,37333,21.340300,78.012580
Morvi,1262775,09,Gujarat,210451,22.817310,70.837700
Morwa,1262734,09,Gujarat,20168,22.904690,73.839120
Mosli Pt I,13156821,03,Assam,5087,24.859540,92.477480
Mota Natava,13645562,09,Gujarat,6001,23.174400,74.044610
Moth,1262715,36,Uttar Pradesh,14077,25.725950,78.950290
Mothihari,1262710,34,Bihar,126158,26.648620,84.916560
Motipur,12519055,34,Bihar,28572,26.252670,85.160760
Mowad,1262689,16,Maharashtra,9045,21.464750,78.451030
Mubarakpur,1262678,36,Uttar Pradesh,53263,26.088660,83.290880
Mubarakpur Dobas,10263044,07,Delhi,12043,28.709800,77.039360
Mubarakpur Net,10673154,36,Uttar Pradesh,1140,25.710740,83.697970
Mubarikpur,1262677,23,Punjab,5217,30.614640,76.855860
Mudabettu,10979628,19,Karnataka,5018,13.267760,74.748050
Mudalgi,12719976,19,Karnataka,29128,16.336850,74.967680
Mudashedde,10846408,19,Karnataka,8155,12.934440,74.892150
Mudbidri,1262672,19,Karnataka,30632,13.066530,74.995250
Muddanuru,1262671,02,Andhra Pradesh,9775,14.687180,78.393090
Muddebihal,1262669,19,Karnataka,34217,16.337820,76.131730
Mudgal,1262664,19,Karnataka,22731,16.011910,76.442030
Mudgere,1262658,19,Karnataka,9677,13.133530,75.641600
Mudhol,1262663,19,Karnataka,52199,16.333540,75.283050
Mudkhed,1262651,16,Maharashtra,23517,19.156570,77.503040
Mudki,1262650,23,Punjab,10415,30.780050,74.881060
Mudukulathur,1262648,25,Tamil Nadu,14789,9.341690,78.513880
Muduperar,13353446,19,Karnataka,5686,12.973320,74.937790
Mugalivakkam,1465623,25,Tamil Nadu,25117,13.020540,80.165280
Mugma,1262632,38,Jharkhand,3195,23.770150,86.727460
Muhamma,13353538,13,Kerala,25861,9.608860,76.360830
Muhammadabad_Uttar_Pradesh,1262626,36,Uttar Pradesh,33186,25.619070,83.755760
Muhdal,10926753,23,Punjab,3882,31.686440,74.951240
Mukandgarh,1264195,24,Rajasthan,18469,27.952080,75.224310
Mukandpur,10263165,07,Delhi,57135,28.739440,77.183150
Mukasi Pidariyur,11522734,25,Tamil Nadu,14143,11.195540,77.602710
Mukerian,1262596,23,Punjab,29841,31.953940,75.617160
Mukher,1262591,16,Maharashtra,28647,18.706360,77.367950
Mukhiguda,13494565,21,Odisha,6155,19.440190,82.850510
Mukkudal,11656198,25,Tamil Nadu,14983,8.743120,77.522500
Mukmelpur,1262584,07,Delhi,4931,28.791770,77.162960
Mukondapalli,11333780,25,Tamil Nadu,39245,12.751420,77.801690
Muktsar,1262578,23,Punjab,116747,30.474260,74.516600
Mul,1262574,16,Maharashtra,25449,20.069870,79.678260
Mulaguntapadu,10789082,02,Andhra Pradesh,7145,15.264050,80.019560
Mulaikkaraippatti,1262572,25,Tamil Nadu,11112,8.545410,77.767920
Mulakuddu,13156743,02,Andhra Pradesh,4513,17.916090,83.448800
Mulakumud,11655540,25,Tamil Nadu,19538,8.268090,77.285990
Mulamthuruthy,13353537,13,Kerala,25852,9.900320,76.387010
Mulanpur,10435845,23,Punjab,6165,30.799970,76.743580
Mulanur,1262567,25,Tamil Nadu,15223,10.794260,77.711500
Mulavukad,11184889,13,Kerala,21833,10.013600,76.263060
Mulbagal,1262562,19,Karnataka,57276,13.163520,78.393460
Mulgund,1262553,19,Karnataka,18928,15.280700,75.521320
Mulki,1262546,19,Karnataka,17274,13.091010,74.793530
Mullanpur,10256367,23,Punjab,16356,30.854570,75.660890
Mullanwala,1462735,23,Punjab,16183,31.061890,74.822770
Mullassheri,11462971,13,Kerala,12165,10.533280,76.085850
Mullippattu,11441812,25,Tamil Nadu,4956,12.670140,79.258760
Multai,1262534,35,Madhya Pradesh,29976,21.774630,78.257560
Mulugu,12165955,40,Telangana,297671,18.191000,79.943000
Muluppilagadu,1262566,13,Kerala,23709,11.797880,75.451110
Mulur,13353445,19,Karnataka,5445,12.939840,74.927610
Mumbai,1275339,16,Maharashtra,12691836,19.072830,72.882610
Mundali,10371510,36,Uttar Pradesh,12287,28.869770,77.826580
Mundamarai,13494548,21,Odisha,4253,19.639280,84.601330
Mundargi,1262516,19,Karnataka,24919,15.206770,75.883900
Mundathikod,11463040,13,Kerala,7672,10.644570,76.195280
Munderi,10910255,13,Kerala,21676,11.930280,75.445460
Mundgod,1262510,19,Karnataka,18866,14.971440,75.036580
Mundi,1262504,35,Madhya Pradesh,12889,22.066930,76.493260
Mundka,10263053,07,Delhi,54541,28.680120,77.029750
Mundra,1262497,09,Gujarat,20338,22.839180,69.721900
Mundwa,1262491,24,Rajasthan,17465,27.063100,73.823040
Mungaoli,1262485,35,Madhya Pradesh,26192,24.408370,78.095880
Mungeli,1262484,37,Chhattisgarh,36450,22.065660,81.685430
Munger,1262482,34,Bihar,213303,25.374590,86.474550
Munirabad,1262469,19,Karnataka,8672,15.309280,76.338300
Munnar,1262463,13,Kerala,68000,10.088180,77.062390
Munnuru,10877293,19,Karnataka,8864,12.861630,75.018550
Muradabad Pahari,10263225,07,Delhi,21502,28.564560,77.151260
Muradnagar,1262453,36,Uttar Pradesh,89482,28.780690,77.498650
Muragacha,1262452,28,West Bengal,10324,23.536310,88.394250
Muraidih,13353404,38,Jharkhand,6360,23.809840,86.238710
Murakambattu,13156753,02,Andhra Pradesh,6812,13.246310,79.118740
Murbad,1262444,16,Maharashtra,18725,19.253950,73.389930
Murda,13157021,33,Goa,7517,15.480220,73.854410
Murgud,1262435,16,Maharashtra,11194,16.396040,74.191420
Murhari,8430502,26,Tripura,4827,24.178680,91.823330
Muri,1262429,28,West Bengal,12744,23.370740,85.862360
Muringur Vadakummuri,11463567,13,Kerala,4981,10.289010,76.338510
Murliganj,1262419,34,Bihar,28691,25.896900,86.995770
Murmari,10515503,16,Maharashtra,7576,21.072920,79.828040
Mursan,1262414,36,Uttar Pradesh,12310,27.577880,77.940910
Murshidabad,1262412,28,West Bengal,39557,24.183900,88.271710
Murtajapur,1262410,16,Maharashtra,40295,20.732990,77.366940
Murud,1262403,16,Maharashtra,12665,18.328170,72.962100
Murudeshwara,6941937,19,Karnataka,17938,14.094300,74.484500
Murugampalaiyam,11520292,25,Tamil Nadu,26349,11.080630,77.323810
Murwara,1262395,35,Madhya Pradesh,221883,23.837760,80.394050
Musafir-Khana,1262392,36,Uttar Pradesh,8081,26.378370,81.796070
Mushabani,1262382,38,Jharkhand,32761,22.511350,86.457130
Mushalpur,9782274,03,Assam,0,26.579200,91.426100
Musiri,1262380,25,Tamil Nadu,30209,10.952990,78.444270
Mussoorie,1262374,39,Uttarakhand,25753,30.454980,78.070680
Mustafabad_Delhi,10265061,07,Delhi,127167,28.719740,77.267810
Mustafabad_Haryana,1262369,10,Haryana,9042,30.202200,77.148730
Mutge,10975865,19,Karnataka,7561,15.865610,74.591830
Muthukulam,13353521,13,Kerala,20740,9.216800,76.459200
Muthupet,1262346,25,Tamil Nadu,21722,10.395050,79.493530
Muthutala,11462322,13,Kerala,24861,10.835440,76.159580
Muttanampalaiyam,11520318,25,Tamil Nadu,26014,11.084530,77.396900
Muttargi,1445887,40,Telangana,8777,17.540960,78.227150
Muttayyapuram,11676045,25,Tamil Nadu,32494,8.749800,78.131120
Muttukavundanpudur,11488311,25,Tamil Nadu,10259,11.049800,77.115150
Muttur,1262344,25,Tamil Nadu,13212,11.046370,77.736300
Muvattupula,1262338,13,Kerala,29664,9.984930,76.577280
Muvattupuzha,7279735,13,Kerala,30397,9.979850,76.573810
Muzaffarnagar,1262332,36,Uttar Pradesh,349706,29.470910,77.703320
Muzaffarpur,1262330,34,Bihar,354462,26.122590,85.390550
Muzhucode,13494651,25,Tamil Nadu,8000,8.361900,77.228100
Mysuru,1262321,19,Karnataka,920550,12.297910,76.639250
Nabha,1262319,23,Punjab,67972,30.375770,76.152920
Nabinagar,1262318,34,Bihar,23984,24.606810,84.126240
Nachane,13353664,16,Maharashtra,11688,16.984370,73.339280
Nachiyar Koil,8224730,25,Tamil Nadu,7505,10.919530,79.445920
Nadaikavu,13494659,25,Tamil Nadu,8727,8.291500,77.147930
Nadapuram,1262302,13,Kerala,40230,11.684650,75.654930
Nadaun,1262300,11,Himachal Pradesh,4838,31.783030,76.343100
Nadbai,1262296,24,Rajasthan,26411,27.222880,77.195690
Nadgaon Tarf Birwadi,13353626,16,Maharashtra,4871,18.100790,73.456320
Nadiad,1262292,09,Gujarat,225071,22.693850,72.861570
Nadigaon,1262291,36,Uttar Pradesh,7597,26.107840,79.022830
Nadim Tiruvuru,13156765,02,Andhra Pradesh,18567,17.112090,80.608800
Nadisal,10846142,19,Karnataka,11611,13.132640,74.777740
Nadrala,10468261,36,Uttar Pradesh,2101,27.417850,79.152050
Naduvannur,1262285,13,Kerala,25979,11.487720,75.775110
Naduvattam_Kerala,11462031,13,Kerala,21273,10.879950,76.002000
Naduvattam_Tamil_Nadu,1262284,25,Tamil Nadu,11674,11.480750,76.543650
Nag,10926723,23,Punjab,9352,31.730120,74.942300
Nagalapuram,1262270,02,Andhra Pradesh,34026,13.388360,79.796230
Nagalwari,10214279,16,Maharashtra,2562,21.121460,78.960090
Nagam,13353363,12,Jammu and Kashmir,7365,33.926370,74.791890
Nagamangala,1262266,19,Karnataka,17776,12.819390,76.754560
Nagamangalam,11662451,25,Tamil Nadu,5785,10.706130,78.619030
Nagaon,1261163,03,Assam,121628,26.350000,92.666670
Nagapattinam,1262260,25,Tamil Nadu,102905,10.763770,79.843130
Nagapur,13353665,16,Maharashtra,11790,19.158520,74.700870
Nagar Karnul,1262230,40,Telangana,29439,16.482100,78.324710
Nagar_Himachal_Pradesh,1262252,11,Himachal Pradesh,2000,32.138080,77.173930
Nagar_Rajasthan,1262253,24,Rajasthan,25572,27.423970,77.099220
Nagari,1262240,02,Andhra Pradesh,62253,13.321390,79.585570
Nagaur,1262216,24,Rajasthan,105218,27.202010,73.733940
Nagavaram,1445335,40,Telangana,30502,17.488620,78.602080
Nagda,1262209,35,Madhya Pradesh,103501,23.458340,75.417590
Nagercoil,1262204,25,Tamil Nadu,224849,8.178990,77.432270
Nagina_Haryana,1262201,10,Haryana,11417,27.917170,76.982070
Nagina_Uttar_Pradesh,1262200,36,Uttar Pradesh,76593,29.444330,78.436460
Naginimora,1262198,20,Nagaland,8116,26.814920,94.810840
Nagireddipalli,1262196,02,Andhra Pradesh,12318,14.270050,79.101310
Nagod,1262187,35,Madhya Pradesh,22568,24.569240,80.588090
Nagojanahalli,11345015,25,Tamil Nadu,9953,12.357040,78.288580
Nagothana,1262183,16,Maharashtra,12549,18.542250,73.134930
Nagpur,1262180,16,Maharashtra,2405665,21.146310,79.084910
Nagram,1262168,36,Uttar Pradesh,9858,26.618720,81.140430
Nagri Kalan,13353422,38,Jharkhand,9410,23.816390,86.343710
Nagri_Chhattisgarh,1262167,37,Chhattisgarh,13308,20.346460,81.959980
Nagri_Madhya_Pradesh,13353601,35,Madhya Pradesh,7034,23.847710,75.144330
Nagrota Bagwan,1266855,11,Himachal Pradesh,5900,32.107210,76.376570
Nagrota_Himachal_Pradesh,1262162,11,Himachal Pradesh,6125,32.057100,76.091390
Nagrota_Jammu_and_Kashmir,1262160,12,Jammu and Kashmir,13836,32.801060,74.913240
Nahan,1262151,11,Himachal Pradesh,28899,30.560290,77.294260
Naharlagun,7302855,30,Arunachal Pradesh,36158,27.104670,93.695180
Nahira,11203604,03,Assam,11790,26.109310,91.470450
Nahorkatiya,1262140,03,Assam,18937,27.286000,95.328000
Nai-Ledri,13156939,37,Chhattisgarh,5334,23.177110,82.199210
Naigaon Dattapur,12402261,16,Maharashtra,2505,20.244040,76.574830
Naigarhi,1262134,35,Madhya Pradesh,10404,24.786860,81.778680
Naihati,1262131,28,West Bengal,253221,22.893960,88.415210
Naila,10707024,37,Chhattisgarh,40561,22.020740,82.566600
Naina Devi,8740296,11,Himachal Pradesh,1204,31.306030,76.536390
Naini Tal,1262117,39,Uttarakhand,42309,29.397430,79.446860
Nainpur,1262116,35,Madhya Pradesh,24914,22.429960,80.105610
Nainwa,1262115,24,Rajasthan,19485,25.771450,75.849780
Najafgarh,1262111,07,Delhi,1365000,28.609220,76.979820
Najibabad,1262109,36,Uttar Pradesh,84006,29.611940,78.342740
Nakhula Grant,13156808,03,Assam,3806,26.121530,92.210500
Nakkapalle,10770623,02,Andhra Pradesh,7603,17.407920,82.716630
Nakodar,1262097,23,Punjab,36973,31.125860,75.475080
Nakrekal,1262093,40,Telangana,29126,17.162590,79.427540
Naksalbari,1262092,28,West Bengal,57283,26.682700,88.220010
Nakur,1262089,36,Uttar Pradesh,23084,29.919640,77.304380
Nal Khera,1262060,35,Madhya Pradesh,16690,23.836020,76.243160
Nalagarh,1262083,11,Himachal Pradesh,10708,31.041680,76.722850
Nalambur,1466010,25,Tamil Nadu,21973,13.086670,80.170280
Nalbari,1262078,03,Assam,27839,26.439370,91.440410
Nalco,12522811,21,Odisha,19644,20.865440,85.182830
Naldurg,1262073,16,Maharashtra,18341,17.816670,76.281820
Nalgonda,1262067,40,Telangana,154326,17.054390,79.267070
Nalhati,1262065,28,West Bengal,25878,24.297040,87.828990
Naliya,1262062,09,Gujarat,10587,23.260580,68.826550
Nallakavundanpalaiyam,11682028,25,Tamil Nadu,7796,11.592280,78.013660
Nallampatti,11522239,25,Tamil Nadu,3874,11.342890,77.537210
Nallavila,11655747,25,Tamil Nadu,16138,8.205490,77.344390
Nallippalaiyam,11683699,25,Tamil Nadu,5078,11.238840,78.149480
Nalloor,13494693,25,Tamil Nadu,17989,8.306380,77.223980
Nallur_Tamil_Nadu,11520454,25,Tamil Nadu,70115,11.100300,77.391360
Nalvadi,10453733,16,Maharashtra,12119,20.757410,78.622150
Namagiripettai,1262040,25,Tamil Nadu,22098,11.455130,78.268180
Namakkal,1262039,25,Tamil Nadu,55997,11.221260,78.165240
Nambiyur,1262034,25,Tamil Nadu,16379,11.358110,77.321150
Nambol,9782490,17,Manipur,22512,24.695570,93.819740
Nambutalai,1262032,25,Tamil Nadu,7914,9.727660,79.007070
Namchi,1262029,29,Sikkim,12190,27.164940,88.363800
Namli,1262020,35,Madhya Pradesh,9774,23.461150,75.060360
Namminikara,11463524,13,Kerala,18067,10.432160,76.254180
Namrup,1262013,03,Assam,18432,27.193950,95.319290
Namsai,11184668,30,Arunachal Pradesh,14246,27.669040,95.863950
Nanakwada,13157089,09,Gujarat,10172,20.602870,72.922030
Nanauta,1261998,36,Uttar Pradesh,18738,29.712150,77.417280
Nanda,10967957,16,Maharashtra,9378,19.772220,79.130860
Nandambakkam,1465879,25,Tamil Nadu,8540,12.977950,80.067810
Nanded,1261977,16,Maharashtra,550564,19.160230,77.314970
Nandej,13157085,09,Gujarat,9176,22.895580,72.679160
Nandelav,13157111,09,Gujarat,13583,21.720260,72.995960
Nandesari INA,13157041,09,Gujarat,8290,22.406240,73.095170
Nandgad,1261974,19,Karnataka,8837,15.577460,74.568990
Nandgaon_Maharashtra,1261971,16,Maharashtra,24209,20.306800,74.655010
Nandgaon_Uttar_Pradesh,1261968,36,Uttar Pradesh,10449,27.711020,77.386530
Nandigama,1261960,02,Andhra Pradesh,38219,16.771700,80.285960
Nandikotkur,1261957,02,Andhra Pradesh,45343,15.856680,78.265690
Nandkharki,13353380,38,Jharkhand,4427,23.782300,86.192210
Nandri,13494613,24,Rajasthan,20827,26.311570,73.100870
Nandura,1261932,16,Maharashtra,44419,20.834170,76.459240
Nandurbar,1261931,16,Maharashtra,111037,21.366710,74.240510
Nandyal,1261927,02,Andhra Pradesh,211424,15.477990,78.483600
Nangal,1261922,23,Punjab,48497,31.389660,76.375740
Nangal Chaudhri,1274518,10,Haryana,8538,27.892750,76.112070
Nangavalli,1261915,25,Tamil Nadu,10809,11.761890,77.890930
Nangavaram,11661969,25,Tamil Nadu,17629,10.869240,78.539240
Nangilickondan,8015351,25,Tamil Nadu,3000,12.255390,79.475080
Nangli,10926750,23,Punjab,20440,31.686330,74.887470
Nangli Sakrawat,10555165,07,Delhi,37706,28.621690,76.992300
Nangloi Jat,1261913,07,Delhi,205596,28.679570,77.067990
Nanguneri,1261911,25,Tamil Nadu,6969,8.493260,77.658060
Nanhera,10436804,10,Haryana,6035,30.319200,76.847980
Nani Daman,13665129,52,Dadra and Nagar Haveli and Daman and Diu,62000,20.414310,72.832360
Nanjangud,1261910,19,Karnataka,50598,12.117640,76.683970
Nanjikkottai,11607796,25,Tamil Nadu,32689,10.729250,79.142450
Nanminda,10929691,13,Kerala,27316,11.423250,75.823080
Nannambra,8441929,13,Kerala,40543,10.992110,75.907990
Nannilam,1261906,25,Tamil Nadu,12618,10.879330,79.610620
Nanpara,1261901,36,Uttar Pradesh,46280,27.864590,81.500360
Nanpur,1261900,35,Madhya Pradesh,5632,22.270230,74.527120
Naoghar,1463377,16,Maharashtra,6603,18.891670,72.985670
Napasar,1261882,24,Rajasthan,21750,27.960590,73.559130
Naraina,1261872,24,Rajasthan,17048,26.790690,75.206080
Naraingarh,1261828,10,Haryana,22832,30.477980,77.128040
Naraini,1261871,35,Madhya Pradesh,15077,25.190330,80.475000
Narainpur,1261870,37,Chhattisgarh,22106,19.717940,81.244370
Narakal,1261864,13,Kerala,23760,10.038330,76.222100
Naranammalpuram,11656142,25,Tamil Nadu,17094,8.759850,77.739860
Naranapuram,13494677,25,Tamil Nadu,11665,9.450520,77.835240
Narasannapeta,1261853,02,Andhra Pradesh,26280,18.414280,84.044630
Narasapur,1261852,02,Andhra Pradesh,59306,16.434250,81.698450
Narasaraopet,1261848,02,Andhra Pradesh,117489,16.234880,80.049270
Narasimhanaickenpalayam,11203608,25,Tamil Nadu,17858,11.117320,76.936310
Narasimharajapura,1261847,19,Karnataka,7775,13.610750,75.512000
Narasingam,11664429,25,Tamil Nadu,5971,9.965800,78.183310
Narasingapuram_Andhra_Pradesh,1261844,02,Andhra Pradesh,10875,13.607590,79.316520
Narasingapuram_Tamil_Nadu,11685075,25,Tamil Nadu,23084,11.603790,78.577820
Narath,13353487,13,Kerala,13092,11.960200,75.389310
Narauli,1261839,36,Uttar Pradesh,17945,28.485470,78.714840
Naraura,1261837,36,Uttar Pradesh,22432,28.201470,78.387230
Naravarikuppam,1261835,25,Tamil Nadu,20946,13.191330,80.184730
Narayanapuram,10849382,02,Andhra Pradesh,14227,14.704040,77.578000
Narayanavanam,1261832,02,Andhra Pradesh,11432,13.425650,79.588810
Narayangarh,1261829,35,Madhya Pradesh,10233,24.270830,75.050070
Narayankher,1261826,40,Telangana,15610,18.034130,77.772840
Narayanpet,1261823,40,Telangana,41752,16.747990,77.495400
Naregal,1261810,19,Karnataka,17403,15.573160,75.808050
Narela,1261809,07,Delhi,800000,28.852670,77.092880
Narendranagar,1261806,39,Uttarakhand,4734,30.161730,78.287120
Nargund,1261800,19,Karnataka,36291,15.722990,75.386660
Narharpur,1261798,37,Chhattisgarh,6500,20.448920,81.620040
Nari,1261795,09,Gujarat,9467,21.772630,72.072790
Narikombu,10877389,19,Karnataka,7800,12.884580,75.054230
Narkatiaganj,1261784,34,Bihar,49507,27.103830,84.461850
Narkher,1261782,16,Maharashtra,21127,21.472310,78.534150
Narmadapuram,1269939,35,Madhya Pradesh,117988,22.747470,77.727360
Narnaul,1261772,10,Haryana,74581,28.044440,76.108330
Narnaund,1261771,10,Haryana,17242,29.220470,76.142780
Naroda,1261768,09,Gujarat,5366,23.070410,72.657020
Naroli,1261767,52,Dadra and Nagar Haveli and Daman and Diu,16260,20.273540,72.941670
Narot Mehra,1261764,23,Punjab,8885,32.267260,75.564690
