# City coordinates for WeatherIQ (GeoNames cities1000, India)
# Format: city,latitude,longitude
# Source: https://download.geonames.org/export/dump/cities1000.zip (CC BY 4.0)
city,latitude,longitude
Belthangady,12.987990,75.282410
Belur_Karnataka,13.165580,75.865190
Belur_Tamil_Nadu,11.707520,78.414370
Belvata,12.355390,76.649560
Bemetara,21.715560,81.534230
Benaulim,15.264350,73.928120
Bengaluru,12.971940,77.593690
Beniganj,27.292930,80.443640
Benipur,26.055090,86.145570
Benkanhalli,15.864080,74.457010
Beohari,24.024230,81.378310
Berasia,23.631340,77.433510
Berhait,24.889970,87.607280
Beri Khas,28.701460,76.577080
Beriwala,28.704630,72.641920
Berla,21.525850,81.478400
Bermo,23.787810,85.935260
Beswan,27.637920,77.880190
Betamcherla,15.451440,78.147970
Bethamangala,13.008460,78.328240
Betma,22.686530,75.614560
Bettiah,26.802290,84.503110
Betul,21.900560,77.902290
Betul Bazar,21.855720,77.929130
Bewar,27.218690,79.297610
Beypore,11.171510,75.806110
Bhabhar,24.071650,71.597450
Bhabhra,22.530480,74.328460
Bhabhua,25.040490,83.607490
Bhachau,23.298580,70.342790
Bhadarwah,32.979410,75.717230
Bhadasar,28.314570,74.289520
Bhadauni,24.875440,85.533690
Bhadaur,30.476510,75.330490
Bhadgaon,20.669050,75.229370
Bhadkodara,21.604160,73.014760
Bhadohi,25.395260,82.570300
Bhadra,29.102980,75.171380
Bhadrachalam,17.668460,80.888870
Bhadrak,21.054470,86.515600
Bhadravati_Karnataka,13.848460,75.705020
Bhadravati_Maharashtra,20.100100,79.114420
Bhadreswar,22.824490,88.338410
Bhadson,30.506660,76.247070
Bhagal Jagana,24.126070,72.386170
Bhagalpur,25.244460,86.971830
Bhagdawada,20.433360,72.913540
Bhagirathpur_Bihar,25.893690,85.776250
Bhagta,30.475660,75.098100
Bhagur,19.875990,73.833820
Bhagwantnagar,26.223830,80.757500
Bhainsa,23.864750,78.729990
Bhainsdehi,21.644910,77.630230
Bhairabi,24.195390,92.545420
Bhairamgarh,19.006410,81.059170
Bhairapura,12.219980,76.898690
Bhaisa,19.112850,77.963360
Bhakarsahi,20.185520,86.010290
Bhakhara,20.899530,81.602840
Bhakli,28.416540,76.475430
Bhalki,18.043480,77.206000
Bhalpara,20.913690,70.387030
Bhalswa Jahangirpur,28.735580,77.166820
Bhalukdubi,26.157460,90.613130
Bhamal,23.780920,86.734990
Bhamian Kalan,30.919110,75.942330
Bhandara,21.168170,79.648850
Bhandardaha,22.614760,88.191900
Bhander,25.735810,78.745550
Bhandra,23.878660,86.103580
Bhanjanagar,19.927190,84.582010
Bhankarpur,30.606160,76.836310
Bhanpura,24.513000,75.746900
Bhanpuri,21.091900,80.932180
Bhanumukkala,15.311890,78.227720
Bhanupratappur,20.309750,81.073060
Bhanur,17.489860,78.177370
Bhanvad,21.930530,69.780810
Bhapur,20.174190,86.006130
Bharanikavu Tekku,9.184850,76.560760
Bharatpur,27.217310,77.490090
Bhardua,24.920020,83.794780
Bharthana,26.752310,79.221800
Bharthana Kosad,21.266570,72.870910
Bharuch,21.694820,72.980500
Bharuch INA,21.734020,73.010640
Bharwari,25.560780,81.491640
Bharweli,21.837320,80.227060
Bhat,23.102910,72.636030
Bhatapara,21.735000,81.947110
Bhatgaon_Chhattisgarh,23.359790,82.996610
Bhati,28.429530,77.225690
Bhatkal,13.985340,74.555310
Bhatli,21.458190,83.535880
Bhatpara,22.866430,88.401130
Bhattian,30.961000,75.828860
Bhattiprolu,16.102600,80.780740
Bhauri,24.660940,72.914010
Bhavani,11.445530,77.682150
Bhavanisagar,11.480590,77.129120
Bhavnagar,21.762870,72.153310
Bhawani Mandi,24.415820,75.835520
Bhawanigarh,30.266850,76.038540
Bhawanipatna,19.907170,83.166970
Bhawanipur,26.453520,87.027440
Bhayandar,19.301570,72.851070
Bhayavadar,21.855230,70.247910
Bhelai,22.309300,82.609530
Bheraghat,23.131680,79.801070
Bhetia,22.793210,86.140980
Bhigvan,18.300700,74.767010
Bhikangaon,21.867640,75.963910
Bhikhi,30.059180,75.535000
Bhikkiwind Uttar,31.349430,74.702710
Bhikshandarkovil,10.882660,78.704560
Bhilad,20.276750,72.885580
Bhilai,21.209190,81.428500
Bhilai Charoda,21.223050,81.456090
Bhilakhedi,22.599210,77.703510
Bhiloda,23.767600,73.247040
Bhilwara,25.347070,74.640810
Bhim,25.738040,74.080130
Bhim Kanari,23.797790,86.194940
Bhim Tal,29.344470,79.563360
Bhimarayanagudi,16.726310,76.797780
Bhimavaram_Andhra_Pradesh,16.540780,81.523220
Bhimavaram_Telangana,18.029900,79.539100
Bhimnagar,20.724340,78.584370
Bhimpur,20.450000,72.883330
Bhimunipatnam,17.890170,83.452030
Bhind,26.566710,78.787280
Bhindar,24.502350,74.185510
Bhinga,27.702830,81.934300
Bhinmal,24.999440,72.271410
Bhisiyana,30.280890,74.772080
Bhitarwar,25.792160,78.110850
Bhiwadi,28.210240,76.860560
Bhiwandi,19.300230,73.058810
Bhiwani,28.793040,76.139680
Bhogpur,31.554420,75.642710
Bhojudih,23.639620,86.441050
Bhokar,19.219330,77.669620
Bhokardan,20.258300,75.769970
Bhokra,21.227870,79.067990
Bholav,21.719740,73.010980
Bhongaon,27.255150,79.181180
Bhongir,17.515440,78.885630
Bhonrasa,22.993030,76.209800
Bhoom,18.459080,75.658770
Bhopal,23.254690,77.402890
Bhopalpatnam,18.863470,80.385000
Bhor,18.148610,73.843360
Bhore,32.666780,74.829160
Bhorgarh,28.829260,77.095210
Bhota,31.608200,76.563760
Bhowali,29.389850,79.504810
Bhuban,20.881970,85.833340
Bhubaneswar,20.272410,85.833850
Bhucho Mandi,30.212870,75.096880
Bhudgaon,16.907420,74.599540
Bhugor,27.516890,76.609980
Bhuindhara,25.852480,85.760550
Bhuj,23.253970,69.669280
Bhuja Bhuja Nellore,14.394680,79.939900
Bhulath Gharbi,31.542790,75.507550
Bhulwal,32.837130,74.819320
Bhuma,27.783330,74.933330
Bhundsi,28.350510,77.061440
Bhuntar,31.860000,77.150000
Bhupalpally,18.428660,79.863850
Bhuragaon Rev. Town,26.403780,92.239020
Bhuran,29.353080,76.508050
Bhurivel,21.225850,73.584670
Bhusawal,21.043650,75.785060
Bhusawar,27.038950,77.048490
Bhuwana,24.621430,73.708180
Bhuwaneshwar,18.431940,73.123470
Biaora,23.920500,76.910740
Biate,23.248660,93.121360
Bibinagar,17.472770,78.795960
Bichhia,22.450470,80.702360
Bicholi Hapsi,22.715500,75.939410
Bicholim,15.593190,73.945710
Bichri,24.587550,73.834140
Bidadi,12.799300,77.386550
Bidar,17.908020,77.515240
Bidasar,27.835980,74.317760
Bidhuna,26.801720,79.508290
Bighapur Khurd,26.347340,80.656980
Bihar Sharif,25.200840,85.523890
Bihariganj,25.734150,86.988370
Bihat,25.425340,86.020830
Bihpuria,27.016930,93.915020
Bihpuriagaon,27.017180,93.916730
Bihta,25.558850,84.871410
Bijaipur,26.050520,77.371380
Bijapur,18.793870,80.815990
Bijawar,24.623510,79.489940
Bijaynagar,25.929760,74.649160
Bijbehara,33.793780,75.107000
Bijepur,21.189260,83.460610
Bijeraghogarh,23.995540,80.606570
Bijni,26.495880,90.702980
Bijnor,29.373000,78.136360
Bijolia,25.160950,75.323280
Bijrauni,24.932960,77.643520
Bijuri,23.252360,82.116730
Bikaner,28.017620,73.314950
Bikapur,26.595340,82.132720
Bikkatti,11.277210,76.625680
Bikram,25.447080,84.862610
Bikramganj,25.210730,84.255080
Bilaigarh,21.638090,82.723540
Bilara,26.180670,73.705500
Bilari,28.621460,78.803610
Bilariaganj,26.195930,83.226900
Bilasipara,26.232850,90.234100
Bilaspur_Chhattisgarh,22.080050,82.155430
Bilaspur_Haryana,30.304500,77.304240
Bilaspur_Himachal_Pradesh,31.330270,76.756630
Bilaspur_Uttar_Pradesh,28.886550,79.270300
Bilaua,26.050080,78.275220
Bilaur,32.613840,75.604940
Bilgi,16.347140,75.618040
Bilgram,27.175090,80.032010
Bilha,21.950000,82.050000
Bilhaur,26.843450,80.063880
Bilimora,20.769570,72.961340
Bilkha,21.441500,70.600630
Biloli,18.773850,77.724630
Bilpura,23.221610,79.991740
Bilsanda,28.243410,79.951350
Bilsi,28.129410,78.910900
Bilthra,26.127050,83.891480
Bina,24.171610,78.187550
Bindki,26.036130,80.576170
Binika,21.026260,83.811970
Bir Ghaghar,30.709030,76.888630
Birbhaddar,30.071200,78.281890
Birgaon,21.307580,81.627930
Birmitrapur,22.400000,84.766670
Birpara,26.704210,89.145470
Birpur_Bihar,26.508230,87.011940
Birpur_Jammu_and_Kashmir,32.661670,74.951770
Birsinghpur,24.798000,80.972900
Birur,13.597230,75.971670
Birvadi,18.101900,73.508030
Bisalgarh,23.675950,91.283250
Bisalpur,28.292530,79.804720
Bisambharpur,23.334910,83.408840
Bisauli,28.307720,78.936780
Bisenda Buzurg,25.403500,80.618890
Bishnah,32.610600,74.855570
Bishnupur_Manipur,24.628450,93.761790
Bishnupur_West_Bengal,23.073800,87.319910
Bishramganj,23.605820,91.343550
Bishrampur_Chhattisgarh,23.189670,83.004700
Bishrampur_Jharkhand,24.252990,83.925020
Bishungarh,24.015140,85.755440
Bishunpur Urf Maharajganj,26.259140,83.116430
Bisokhar,28.851500,77.584200
Bissamcuttack,19.511680,83.505960
Bissau,28.247370,75.076660
Biswan,27.495810,80.996180
Biswanath Chariali,26.725770,93.146590
Bithur,26.606640,80.270980
Bobbili,18.573660,83.359250
Bobruwada,14.653030,74.293570
Bodeli,22.273110,73.715770
Bodh Gaya,24.698080,84.986900
Bodhan,18.662080,77.885810
Bodinayakkanur,10.011710,77.349760
Bodri_Chhattisgarh,22.023460,82.113570
Bodri_Madhya_Pradesh,23.165240,81.432620
Bodupal,17.418770,78.584270
Bogadi,12.303010,76.598210
Boh,30.380930,76.879990
Bohari,26.254360,91.139140
Boisar,19.803620,72.755980
Bokajan,26.021310,93.779450
Bokakhat,26.640180,93.600520
Bokaro,23.669340,86.151610
Bolanikhodan,22.113120,85.336450
Bolarum,17.556060,78.348240
Boleng,28.334120,94.962320
Bolpur,23.662780,87.696950
Bomdila,27.264750,92.424720
Bommasandra Industrial Area,12.817740,77.684150
Bomminayakkanpatti,11.682290,78.054540
Bonaigarh,21.821890,84.952000
Bondantila,12.903570,74.925320
Bongabar,23.700920,85.523880
Bongaigaon,26.477030,90.558150
Bontapalli,17.662370,78.363960
Boothapandi,8.265860,77.446060
Bopal,23.033410,72.467230
Bora,23.658510,76.811160
Boraj,26.454130,74.610300
Borawar,27.023660,74.675790
Borgaon_Madhya_Pradesh,21.561130,78.813140
Borgaon_Maharashtra,20.722720,78.603920
Borgolai Grant No.11,27.286980,95.715460
Bori,20.912080,79.004500
Boriavi,22.611240,72.932830
Borigam,19.358510,84.806110
Borigumma,19.046810,82.553180
Borim,15.366670,74.000000
Borio,25.034430,87.592520
Borivali Tarf Rahur,19.375480,73.179210
Borivli,19.234960,72.859760
Borkhera,25.521150,75.640280
Borkheri,20.947900,79.015050
Borla,22.163990,81.218550
Borlai Panchaitan,18.170050,73.004390
Borpukhuri,26.015530,92.845250
Borsad,22.407880,72.898170
Botad,22.169170,71.666710
Bowluvada,17.745460,82.988580
Boyampalaiyam,11.148750,77.353680
Boyapalli,16.780780,77.990970
Brahmakulam,10.581450,76.069260
Brahmana Periya Agraharam,11.369040,77.706330
Brahmanan di Bari,32.643980,74.910990
Brahmani,21.247670,78.906470
Brahmapur,19.311510,84.792900
Brajarajnagar,21.816670,83.916670
Bramhabarada,20.742600,86.244540
Bramhapuri,20.611070,79.861030
Briddhanagar,23.844520,91.351440
Budaun,28.038110,79.126680
Budge Budge,22.482750,88.181760
Budha Theh,31.517740,75.300920
Budhana,29.288050,77.475340
Budhapanka,20.858260,85.241960
Budhikhamari,22.092140,86.493390
Budhlada,29.927990,75.562050
Budhni,22.786590,77.681090
Budhpura,25.112750,75.458360
Budipuram,10.003500,77.445840
Buguda,19.808060,84.790840
Bulandshahr,28.403920,77.857730
Buldana,20.529330,76.184570
Buna Hir,34.524280,74.202960
Bundi,25.438550,75.637350
Bundia,21.780620,83.913930
Bundu,23.160950,85.590070
Bungal,32.313880,75.749080
Bunjwah,33.145840,75.947900
Burari,28.755700,77.199410
Burhai,24.356620,86.546180
Burhanpur,21.308680,76.230260
Burhar,23.214940,81.532040
Buriya,30.159110,77.358140
Burla,21.509760,83.872590
Bursera,23.734510,86.144830
Buxar,25.575480,83.980430
Buxwaha,24.251060,79.286180
Buzurg,25.890440,78.345280
Byadgi,14.673250,75.486800
Byasanagar,20.955690,86.126430
Byndoor,13.866670,74.633330
Calangute,15.543900,73.755300
Calapor,15.464540,73.846650
Campbell Bay,7.008320,93.894190
Canacona,14.995900,74.050560
Candola,15.520530,73.964220
Candolim,15.518070,73.762590
Canning,22.313990,88.665080
Captainganj,26.926400,83.713340
Carapur,15.565880,73.987130
Cavelossim,15.172550,73.941940
Chabua,27.482530,95.174510
Chachaura,24.175830,76.999570
Chachoke,31.197360,75.774740
Chadoora,33.945390,74.797140
Chaibasa,22.550380,85.802490
Chail,25.426540,81.631980
Chainpal,20.885560,85.219190
Chainpur,24.011630,84.046720
Chakai,24.549300,86.397770
Chakan,18.760590,73.863510
Chakapara,22.632220,88.348610
Chakghat,25.042820,81.728100
Chakia_Bihar,26.415980,85.046650
Chakia_Uttar_Pradesh,25.048910,83.221550
Chakkarappalli,10.899630,79.198680
Chaklasi,22.653200,72.944970
Chakradharpur,22.676110,85.628920
Chakrata,30.703690,77.863860
Chaksu,26.605100,75.948140
Chakulia,22.483010,86.717930
Chalakilakakara,11.854040,75.438690
Chalala,21.410730,71.166210
Chalantapara Pt IV,26.261760,90.584900
Chalisgaon,20.457810,75.015960
Challakere,14.318000,76.651650
Challapalle,16.117560,80.931390
Chalthan,21.154210,72.961410
Chamba,32.555310,76.126470
Chamkor,30.897480,76.415390
Chammanad,12.480230,75.007260
Champa,22.035320,82.642340
Champawat,29.335010,80.077830
Champua,22.067340,85.664630
Chamrajnagar,11.923120,76.939490
Chanaje,18.861310,72.952570
Chanari,24.915600,83.796840
Chanasma,23.714720,72.112790
Chanda,19.950760,79.295230
Chandameta,22.190930,78.730320
Chandan Hola,28.468520,77.183140
Chandannagar,22.862250,88.367960
Chandapuram,8.158390,77.364580
Chandarun,26.926960,74.335510
Chandauli,25.258030,83.268250
Chandbali,20.775190,86.741390
Chandel,24.329870,94.003790
Chanderi,24.713120,78.138090
Chandia,23.656470,80.709110
Chandigarh_Chandigarh,30.736290,76.788400
Chandigarh_Tripura,23.502110,91.337150
Chandil,22.957450,86.053310
Chandili,19.246650,83.405770
Chandiman,30.731710,76.898770
Chandkapur,21.281490,79.104210
Chandla,25.071480,80.192940
Chandor,20.330600,74.244670
Chandpur_Odisha,19.943070,85.407220
Chandpur_Uttar_Pradesh,29.134890,78.271870
Chandrakona,22.733330,87.516670
Chandrapada,19.361560,72.881800
Chandrapur Baghicha,26.237720,91.929130
Chandrapur_Chhattisgarh,21.707560,83.234870
Chandrapur_Gujarat,22.603530,70.958960
Chandrapura,23.748770,86.119550
Chanduasi,28.451780,78.782770
Chandur Bazar,21.238530,77.747130
Chandur_Maharashtra,19.734440,79.171670
Chandur_Telangana,17.874550,78.100170
Chandwa,23.675580,84.740090
Changanacheri,9.442030,76.536040
Changar Talai,31.452950,76.523100
Changlang,27.131770,95.734860
Changsari,26.264330,91.683900
Channagiri,14.023990,75.925770
Channapatna,12.651430,77.206720
Channarayapatna,12.906420,76.387750
Chanod,20.346730,72.928250
Chanpatia,26.944420,84.537700
Chantongia,26.545880,94.685600
Chapakhowa Town,27.915250,95.766410
Chapar,26.272660,90.445560
Chapra_Assam,24.870420,92.557880
Chapra_Bihar,25.780310,84.747090
Charama,20.493180,81.367470
Charhi,23.853840,85.445290
Charibatia,20.558870,85.938830
Charingia Gaon,26.733420,94.145950
Charipara,23.809140,91.248050
Charkhari,25.403040,79.748770
Charkhi Dadri,28.591660,76.271610
Charthawal,29.546870,77.594380
Chas,23.635560,86.167120
Chatakonda,17.553030,80.647700
Chathirareddipatti,9.625370,77.966660
Chatibor Gaon,26.518120,90.522880
Chatra,24.206450,84.870850
Chatrapatti,9.344830,77.920600
Chaumu,27.169550,75.722260
Chaupal,30.946470,77.588400
Chauparan,24.386990,85.253200
Chaurai,22.054590,79.251950
Chautapal,17.257990,78.897760
Chavara,8.967270,76.541880
Chavutapalem,14.307960,79.892180
Chawand,24.188180,73.811130
Chechat,24.766670,75.883330
Chegunta,17.971300,78.459210
Chekkiad,11.717330,75.641900
Chekonidhara,26.735000,94.211340
Chelakara,10.692890,76.343870
Chelamartam,10.137110,76.456960
Chelambra,11.150860,75.871920
Chelora,11.894940,75.439590
Chelur,13.707620,78.099210
Chemancheri,11.404820,75.723630
Chembagaramanpudur,8.246120,77.490710
Chemmumiahpet,14.462890,78.811910
Chenar Village,27.201980,73.759920
Chendamangalam,10.163220,76.234560
Chendrappini,10.355520,76.128200
Chengala,12.498390,75.050300
Chengalam,9.596570,76.467760
Chengalpattu,12.691840,79.976610
Chengam,12.308890,78.791370
Chengamanad,10.154090,76.341590
Chengannur,9.315750,76.615130
Chengappalli,11.198930,77.423060
Chennagiri,11.536010,78.068050
Chennai,13.087840,80.278470
Chennamukkapalle,14.059540,78.769810
Chennasamudram,11.058520,77.899610
Chennimalai,11.163780,77.603880
Chennithala,9.280780,76.518490
Cheppad,9.234580,76.473260
Cheranellur,10.054280,76.289600
Cheranmahadevi,8.675470,77.569570
Cheriyamundam,10.947640,75.956430
Cherlopalle,13.613660,79.365230
Cherpu,10.431290,76.199020
Cherpulassery,10.876550,76.309320
Cherra,24.012400,85.750000
Cherrapunjee,25.300890,91.696190
Cherthala,9.684440,76.335580
Cherukavu,11.173070,75.908580
Cherukunnu,11.995640,75.287170
Cheruthazham,12.080970,75.262720
Cheruthuruthi,10.745710,76.274490
Cheruvannur,11.190330,75.828330
Chetlat,11.688280,72.709570
Chetput_Tamil_Nadu,12.463990,79.348400
Chettinayakkanpatti,10.393990,77.975400
Chettipalaiyam_Tamil_Nadu,11.166690,77.335020
Chetwayi,10.528850,76.047930
Chevvoor,10.458620,76.208800
Cheyyar,12.660520,79.543080
Cheyyur,12.349480,80.003040
Chhabra,24.664720,76.843790
Chhachhrauli,30.244920,77.360270
Chhala,23.307790,72.774040
Chhanera,21.960970,76.694940
Chhapar,27.819000,74.439360
Chhapera,23.894840,76.453780
Chhapi,24.032250,72.400630
Chhapra,20.925260,72.928860
Chhaprauli,29.209890,77.174540
Chharra,27.924700,78.401020
Chhata,27.723740,77.508100
Chhatapur,26.219650,87.004790
Chhatarpur_Delhi,28.498490,77.182540
Chhatarpur_Madhya_Pradesh,24.917700,79.588710
Chhatha,32.680700,74.828160
Chhatral INA,23.286870,72.437980
Chhatrapur,19.355740,84.983590
Chhawala,28.562770,77.003340
Chhaya,21.628780,69.633860
Chhibramau,27.148720,79.500780
Chhindwara,22.056970,78.939580
Chhipa Barod,24.623610,76.707830
Chhiri,20.377820,72.941100
Chhota Gobindpur,22.745880,86.258860
Chhota Udepur,22.304010,74.015800
Chhoti Sadri,24.381450,74.701200
Chhuikhadan,21.523160,80.997880
Chhura,20.811230,82.209050
Chhuria Kalan,21.005300,80.630360
Chhurikala,22.481360,82.612890
Chhutmalpur,30.032090,77.753290
Chicalim,15.398350,73.842160
Chichli,22.833630,78.826110
Chicholi_Madhya_Pradesh,22.012300,77.671000
Chicholi_Maharashtra,21.469260,79.701510
Chidambaram,11.399330,79.691440
Chidawa,28.239370,75.640350
Chidiga,16.962950,82.212430
Chik Ballapur,13.435120,77.727870
Chik Banavar,13.082170,77.501910
Chika,30.048910,76.343000
Chikhaldara,21.400380,77.318650
Chikhla,21.552850,79.762170
Chikhlakasa,20.599980,81.077810
Chikhli Kalan,22.215200,78.743040
Chikhli_Gujarat,20.757510,73.062680
Chikhli_Maharashtra,20.350460,76.257740
Chikiti,19.202330,84.614500
Chikjajur,14.126700,76.140810
Chikkabidarakallu,13.051550,77.488370
Chikmagalur,13.322310,75.774000
Chiknayakanhalli,13.416090,76.620630
Chikodi,16.428980,74.585910
Chilakalurupet,16.089870,80.167050
Chilla Saroda Khadar,28.587610,77.303570
Chilla Soroda Bangar,28.595720,77.301890
Chillupar,26.282210,83.506400
Chiloda,23.102660,72.661640
Chima,30.685400,76.086430
Chiman,30.093600,75.687500
Chimbel,15.492610,73.874740
Chinchani,19.874580,72.685100
Chinchinim,15.214470,73.975550
Chincholi,17.465080,77.418740
Chineni,33.035970,75.283580
Chingoli,9.250350,76.451970
Chinna Andankovil,10.951100,78.068100
Chinna Kalaiyamputtur,10.471440,77.465750
Chinna Salem,11.634220,78.874120
Chinnachintakunta,16.446640,77.806340
Chinnachowk,14.475160,78.835400
Chinnakkampalaiyam,10.706430,77.457500
Chinnalapatti,10.284810,77.923320
Chinnamanali,11.394280,78.084110
Chinnamanur,9.839990,77.381090
Chinnampalaiyam,10.660380,77.024820
Chinnamudalippatti,11.243740,78.176580
Chinnasekkadu,13.160890,80.257270
Chinnatadagam,11.081640,76.867420
Chinnavadampatti,11.061490,76.983770
Chinniyampalaiyam,11.056100,77.064450
Chinnur,18.857790,79.795600
Chintalavalasa,18.067010,83.409070
Chintamani,13.400510,78.051720
Chintapalle,17.871170,82.351080
Chiplun,17.533390,73.509350
Chipurupalle,18.311420,83.568460
Chirakkal,11.912570,75.361020
Chirala,15.823850,80.352190
Chiramanangad,10.690450,76.117740
Chiranellur,10.632310,76.140520
Chirgaon,25.571980,78.814320
Chiria,22.310930,85.276010
Chirkunda,23.747710,86.788040
Chirmiri,23.190730,82.353140
Chitaguppa,17.697370,77.215250
Chitapur,17.123570,77.082400
Chitarpur,23.572830,85.653550
Chitegaon,19.758430,75.289520
Chitkul,17.558670,78.222570
Chitradurga,14.222620,76.400380
Chitrakoot Dham,25.214730,80.916450
Chittanda,10.677090,76.210520
Chittanur,11.672380,78.088140
Chittapari,18.243270,82.049910
Chittaranjan,23.856810,86.903240
Chittarkonda,18.125330,82.108900
Chittayankottai,10.268620,77.832730
Chittilapilli,10.565700,76.152680
Chittode,11.394600,77.658840
Chittoor,13.210550,79.095600
Chittorgarh,24.889630,74.624030
Chittur,10.699670,76.747100
